"o","l","source","analysis"
3.5,0.0219338449158948,"LSS likelihood","original"
3.51,0.0218303546897403,"LSS likelihood","original"
3.52,0.0217278141672014,"LSS likelihood","original"
3.53,0.021626211554308,"LSS likelihood","original"
3.54,0.021525535238463,"LSS likelihood","original"
3.55,0.0214257737851518,"LSS likelihood","original"
3.56,0.0213269159347208,"LSS likelihood","original"
3.57,0.0212289505992221,"LSS likelihood","original"
3.58,0.0211318668593228,"LSS likelihood","original"
3.59,0.0210356539612792,"LSS likelihood","original"
3.6,0.0209403013139719,"LSS likelihood","original"
3.61,0.0208457984860022,"LSS likelihood","original"
3.62,0.0207521352028475,"LSS likelihood","original"
3.63,0.020659301344076,"LSS likelihood","original"
3.64,0.0205672869406154,"LSS likelihood","original"
3.65,0.0204760821720799,"LSS likelihood","original"
3.66,0.0203856773641488,"LSS likelihood","original"
3.67,0.0202960629860001,"LSS likelihood","original"
3.68,0.0202072296477942,"LSS likelihood","original"
3.69,0.0201191680982088,"LSS likelihood","original"
3.7,0.0200318692220233,"LSS likelihood","original"
3.71,0.0199453240377508,"LSS likelihood","original"
3.72,0.0198595236953183,"LSS likelihood","original"
3.73,0.0197744594737921,"LSS likelihood","original"
3.74,0.0196901227791489,"LSS likelihood","original"
3.75,0.0196065051420905,"LSS likelihood","original"
3.76,0.0195235982159027,"LSS likelihood","original"
3.77,0.0194413937743541,"LSS likelihood","original"
3.78,0.0193598837096394,"LSS likelihood","original"
3.79,0.0192790600303601,"LSS likelihood","original"
3.8,0.0191989148595462,"LSS likelihood","original"
3.81,0.0191194404327159,"LSS likelihood","original"
3.82,0.0190406290959736,"LSS likelihood","original"
3.83,0.0189624733041443,"LSS likelihood","original"
3.84,0.0188849656189438,"LSS likelihood","original"
3.85,0.0188080987071854,"LSS likelihood","original"
3.86,0.0187318653390202,"LSS likelihood","original"
3.87,0.018656258386211,"LSS likelihood","original"
3.88,0.0185812708204404,"LSS likelihood","original"
3.89,0.0185068957116502,"LSS likelihood","original"
3.9,0.0184331262264131,"LSS likelihood","original"
3.91,0.0183599556263351,"LSS likelihood","original"
3.92,0.0182873772664883,"LSS likelihood","original"
3.93,0.0182153845938731,"LSS likelihood","original"
3.94,0.0181439711459106,"LSS likelihood","original"
3.95,0.0180731305489617,"LSS likelihood","original"
3.96,0.0180028565168753,"LSS likelihood","original"
3.97,0.0179331428495637,"LSS likelihood","original"
3.98,0.0178639834316035,"LSS likelihood","original"
3.99,0.0177953722308646,"LSS likelihood","original"
4,0.0177273032971625,"LSS likelihood","original"
4.01,0.0176597707609378,"LSS likelihood","original"
4.02,0.0175927688319581,"LSS likelihood","original"
4.03,0.0175262917980461,"LSS likelihood","original"
4.04,0.017460334023829,"LSS likelihood","original"
4.05,0.0173948899495126,"LSS likelihood","original"
4.06,0.0173299540896773,"LSS likelihood","original"
4.07,0.0172655210320955,"LSS likelihood","original"
4.08,0.0172015854365722,"LSS likelihood","original"
4.09,0.0171381420338053,"LSS likelihood","original"
4.1,0.0170751856242672,"LSS likelihood","original"
4.11,0.0170127110771066,"LSS likelihood","original"
4.12,0.0169507133290707,"LSS likelihood","original"
4.13,0.0168891873834457,"LSS likelihood","original"
4.14,0.016828128309018,"LSS likelihood","original"
4.15,0.0167675312390526,"LSS likelihood","original"
4.16,0.0167073913702908,"LSS likelihood","original"
4.17,0.0166477039619654,"LSS likelihood","original"
4.18,0.0165884643348336,"LSS likelihood","original"
4.19,0.0165296678702271,"LSS likelihood","original"
4.2,0.0164713100091198,"LSS likelihood","original"
4.21,0.0164133862512099,"LSS likelihood","original"
4.22,0.0163558921540214,"LSS likelihood","original"
4.23,0.0162988233320187,"LSS likelihood","original"
4.24,0.0162421754557386,"LSS likelihood","original"
4.25,0.0161859442509361,"LSS likelihood","original"
4.26,0.0161301254977468,"LSS likelihood","original"
4.27,0.0160747150298625,"LSS likelihood","original"
4.28,0.0160197087337221,"LSS likelihood","original"
4.29,0.0159651025477163,"LSS likelihood","original"
4.3,0.0159108924614058,"LSS likelihood","original"
4.31,0.0158570745147539,"LSS likelihood","original"
4.32,0.0158036447973717,"LSS likelihood","original"
4.33,0.0157505994477762,"LSS likelihood","original"
4.34,0.0156979346526617,"LSS likelihood","original"
4.35,0.0156456466461838,"LSS likelihood","original"
4.36,0.0155937317092551,"LSS likelihood","original"
4.37,0.0155421861688529,"LSS likelihood","original"
4.38,0.0154910063973398,"LSS likelihood","original"
4.39,0.0154401888117948,"LSS likelihood","original"
4.4,0.0153897298733559,"LSS likelihood","original"
4.41,0.0153396260865741,"LSS likelihood","original"
4.42,0.015289873998779,"LSS likelihood","original"
4.43,0.0152404701994533,"LSS likelihood","original"
4.44,0.0151914113196199,"LSS likelihood","original"
4.45,0.0151426940312377,"LSS likelihood","original"
4.46,0.0150943150466087,"LSS likelihood","original"
4.47,0.0150462711177937,"LSS likelihood","original"
4.48,0.0149985590360398,"LSS likelihood","original"
4.49,0.0149511756312153,"LSS likelihood","original"
4.5,0.0149041177712549,"LSS likelihood","original"
4.51,0.0148573823616147,"LSS likelihood","original"
4.52,0.014810966344735,"LSS likelihood","original"
4.53,0.0147648666995131,"LSS likelihood","original"
4.54,0.014719080440784,"LSS likelihood","original"
4.55,0.0146736046188101,"LSS likelihood","original"
4.56,0.0146284363187792,"LSS likelihood","original"
4.57,0.0145835726603102,"LSS likelihood","original"
4.58,0.0145390107969678,"LSS likelihood","original"
4.59,0.0144947479157845,"LSS likelihood","original"
4.6,0.0144507812367904,"LSS likelihood","original"
4.61,0.0144071080125508,"LSS likelihood","original"
4.62,0.0143637255277113,"LSS likelihood","original"
4.63,0.0143206310985501,"LSS likelihood","original"
4.64,0.0142778220725377,"LSS likelihood","original"
4.65,0.0142352958279036,"LSS likelihood","original"
4.66,0.0141930497732098,"LSS likelihood","original"
4.67,0.0141510813469315,"LSS likelihood","original"
4.68,0.0141093880170441,"LSS likelihood","original"
4.69,0.0140679672806174,"LSS likelihood","original"
4.7,0.0140268166634154,"LSS likelihood","original"
4.71,0.013985933719503,"LSS likelihood","original"
4.72,0.0139453160308593,"LSS likelihood","original"
4.73,0.013904961206996,"LSS likelihood","original"
4.74,0.0138648668845828,"LSS likelihood","original"
4.75,0.0138250307270781,"LSS likelihood","original"
4.76,0.013785450424366,"LSS likelihood","original"
4.77,0.0137461236923981,"LSS likelihood","original"
4.78,0.0137070482728425,"LSS likelihood","original"
4.79,0.0136682219327363,"LSS likelihood","original"
4.8,0.0136296424641454,"LSS likelihood","original"
4.81,0.0135913076838281,"LSS likelihood","original"
4.82,0.0135532154329048,"LSS likelihood","original"
4.83,0.0135153635765327,"LSS likelihood","original"
4.84,0.0134777500035852,"LSS likelihood","original"
4.85,0.0134403726263365,"LSS likelihood","original"
4.86,0.0134032293801513,"LSS likelihood","original"
4.87,0.0133663182231783,"LSS likelihood","original"
4.88,0.0133296371360498,"LSS likelihood","original"
4.89,0.013293184121585,"LSS likelihood","original"
4.9,0.0132569572044978,"LSS likelihood","original"
4.91,0.0132209544311093,"LSS likelihood","original"
4.92,0.0131851738690649,"LSS likelihood","original"
4.93,0.0131496136070552,"LSS likelihood","original"
4.94,0.0131142717545417,"LSS likelihood","original"
4.95,0.0130791464414858,"LSS likelihood","original"
4.96,0.0130442358180828,"LSS likelihood","original"
4.97,0.0130095380544993,"LSS likelihood","original"
4.98,0.0129750513406152,"LSS likelihood","original"
4.99,0.0129407738857686,"LSS likelihood","original"
5,0.0129067039185051,"LSS likelihood","original"
5.01,0.0128728396863313,"LSS likelihood","original"
5.02,0.012839179455471,"LSS likelihood","original"
5.03,0.0128057215106255,"LSS likelihood","original"
5.04,0.0127724641547378,"LSS likelihood","original"
5.05,0.0127394057087597,"LSS likelihood","original"
5.06,0.0127065445114226,"LSS likelihood","original"
5.07,0.0126738789190118,"LSS likelihood","original"
5.08,0.0126414073051438,"LSS likelihood","original"
5.09,0.0126091280605474,"LSS likelihood","original"
5.1,0.0125770395928475,"LSS likelihood","original"
5.11,0.0125451403263523,"LSS likelihood","original"
5.12,0.0125134287018433,"LSS likelihood","original"
5.13,0.0124819031763691,"LSS likelihood","original"
5.14,0.0124505622230415,"LSS likelihood","original"
5.15,0.0124194043308349,"LSS likelihood","original"
5.16,0.0123884280043882,"LSS likelihood","original"
5.17,0.0123576317638102,"LSS likelihood","original"
5.18,0.0123270141444873,"LSS likelihood","original"
5.19,0.0122965736968944,"LSS likelihood","original"
5.2,0.0122663089864079,"LSS likelihood","original"
5.21,0.012236218593122,"LSS likelihood","original"
5.22,0.0122063011116675,"LSS likelihood","original"
5.23,0.0121765551510326,"LSS likelihood","original"
5.24,0.0121469793343874,"LSS likelihood","original"
5.25,0.0121175722989099,"LSS likelihood","original"
5.26,0.0120883326956144,"LSS likelihood","original"
5.27,0.0120592591891838,"LSS likelihood","original"
5.28,0.0120303504578019,"LSS likelihood","original"
5.29,0.0120016051929908,"LSS likelihood","original"
5.3,0.0119730220994481,"LSS likelihood","original"
5.31,0.0119445998948878,"LSS likelihood","original"
5.32,0.0119163373098833,"LSS likelihood","original"
5.33,0.0118882330877125,"LSS likelihood","original"
5.34,0.0118602859842045,"LSS likelihood","original"
5.35,0.0118324947675893,"LSS likelihood","original"
5.36,0.0118048582183491,"LSS likelihood","original"
5.37,0.0117773751290721,"LSS likelihood","original"
5.38,0.0117500443043076,"LSS likelihood","original"
5.39,0.0117228645604236,"LSS likelihood","original"
5.4,0.0116958347254667,"LSS likelihood","original"
5.41,0.0116689536390231,"LSS likelihood","original"
5.42,0.0116422201520822,"LSS likelihood","original"
5.43,0.0116156331269017,"LSS likelihood","original"
5.44,0.0115891914368748,"LSS likelihood","original"
5.45,0.0115628939663992,"LSS likelihood","original"
5.46,0.0115367396107474,"LSS likelihood","original"
5.47,0.0115107272759398,"LSS likelihood","original"
5.48,0.0114848558786183,"LSS likelihood","original"
5.49,0.0114591243459226,"LSS likelihood","original"
5.5,0.0114335316153677,"LSS likelihood","original"
5.51,0.0114080766347233,"LSS likelihood","original"
5.52,0.0113827583618943,"LSS likelihood","original"
5.53,0.0113575757648036,"LSS likelihood","original"
5.54,0.0113325278212766,"LSS likelihood","original"
5.55,0.0113076135189259,"LSS likelihood","original"
5.56,0.0112828318550394,"LSS likelihood","original"
5.57,0.0112581818364684,"LSS likelihood","original"
5.58,0.011233662479518,"LSS likelihood","original"
5.59,0.011209272809839,"LSS likelihood","original"
5.6,0.0111850118623205,"LSS likelihood","original"
5.61,0.011160878680985,"LSS likelihood","original"
5.62,0.0111368723188837,"LSS likelihood","original"
5.63,0.0111129918379944,"LSS likelihood","original"
5.64,0.0110892363091198,"LSS likelihood","original"
5.65,0.0110656048117876,"LSS likelihood","original"
5.66,0.0110420964341517,"LSS likelihood","original"
5.67,0.0110187102728952,"LSS likelihood","original"
5.68,0.0109954454331339,"LSS likelihood","original"
5.69,0.0109723010283216,"LSS likelihood","original"
5.7,0.0109492761801566,"LSS likelihood","original"
5.71,0.0109263700184891,"LSS likelihood","original"
5.72,0.0109035816812304,"LSS likelihood","original"
5.73,0.0108809103142624,"LSS likelihood","original"
5.74,0.0108583550713494,"LSS likelihood","original"
5.75,0.0108359151140499,"LSS likelihood","original"
5.76,0.0108135896116302,"LSS likelihood","original"
5.77,0.0107913777409792,"LSS likelihood","original"
5.78,0.0107692786865242,"LSS likelihood","original"
5.79,0.0107472916401471,"LSS likelihood","original"
5.8,0.0107254158011028,"LSS likelihood","original"
5.81,0.0107036503759378,"LSS likelihood","original"
5.82,0.0106819945784105,"LSS likelihood","original"
5.83,0.0106604476294115,"LSS likelihood","original"
5.84,0.0106390087568866,"LSS likelihood","original"
5.85,0.0106176771957586,"LSS likelihood","original"
5.86,0.0105964521878521,"LSS likelihood","original"
5.87,0.0105753329818181,"LSS likelihood","original"
5.88,0.0105543188330599,"LSS likelihood","original"
5.89,0.01053340900366,"LSS likelihood","original"
5.9,0.0105126027623076,"LSS likelihood","original"
5.91,0.0104918993842274,"LSS likelihood","original"
5.92,0.0104712981511094,"LSS likelihood","original"
5.93,0.0104507983510386,"LSS likelihood","original"
5.94,0.0104303992784271,"LSS likelihood","original"
5.95,0.0104101002339457,"LSS likelihood","original"
5.96,0.0103899005244572,"LSS likelihood","original"
5.97,0.0103697994629503,"LSS likelihood","original"
5.98,0.0103497963684738,"LSS likelihood","original"
5.99,0.0103298905660726,"LSS likelihood","original"
6,0.0103100813867238,"LSS likelihood","original"
6.01,0.0102903681672736,"LSS likelihood","original"
6.02,0.0102707502503754,"LSS likelihood","original"
6.03,0.0102512269844282,"LSS likelihood","original"
6.04,0.0102317977235164,"LSS likelihood","original"
6.05,0.0102124618273489,"LSS likelihood","original"
6.06,0.0101932186612014,"LSS likelihood","original"
6.07,0.0101740675958568,"LSS likelihood","original"
6.08,0.0101550080075479,"LSS likelihood","original"
6.09,0.0101360392779006,"LSS likelihood","original"
6.1,0.0101171607938772,"LSS likelihood","original"
6.11,0.0100983719477211,"LSS likelihood","original"
6.12,0.0100796721369017,"LSS likelihood","original"
6.13,0.0100610607640602,"LSS likelihood","original"
6.14,0.0100425372369558,"LSS likelihood","original"
6.15,0.010024100968413,"LSS likelihood","original"
6.16,0.0100057513762689,"LSS likelihood","original"
6.17,0.0099874878833221,"LSS likelihood","original"
6.18,0.00996930991728085,"LSS likelihood","original"
6.19,0.00995121691071331,"LSS likelihood","original"
6.2,0.00993320830099708,"LSS likelihood","original"
6.21,0.00991528353027028,"LSS likelihood","original"
6.22,0.00989744204538292,"LSS likelihood","original"
6.23,0.00987968329784863,"LSS likelihood","original"
6.24,0.00986200674379716,"LSS likelihood","original"
6.25,0.00984441184392743,"LSS likelihood","original"
6.26,0.00982689806346128,"LSS likelihood","original"
6.27,0.00980946487209741,"LSS likelihood","original"
6.28,0.00979211174396616,"LSS likelihood","original"
6.29,0.00977483815758483,"LSS likelihood","original"
6.3,0.00975764359581326,"LSS likelihood","original"
6.31,0.00974052754581024,"LSS likelihood","original"
6.32,0.0097234894989903,"LSS likelihood","original"
6.33,0.00970652895098078,"LSS likelihood","original"
6.34,0.00968964540158003,"LSS likelihood","original"
6.35,0.00967283835471544,"LSS likelihood","original"
6.36,0.00965610731840217,"LSS likelihood","original"
6.37,0.00963945180470265,"LSS likelihood","original"
6.38,0.00962287132968598,"LSS likelihood","original"
6.39,0.00960636541338845,"LSS likelihood","original"
6.4,0.00958993357977414,"LSS likelihood","original"
6.41,0.0095735753566958,"LSS likelihood","original"
6.42,0.00955729027585668,"LSS likelihood","original"
6.43,0.00954107787277239,"LSS likelihood","original"
6.44,0.00952493768673355,"LSS likelihood","original"
6.45,0.00950886926076843,"LSS likelihood","original"
6.46,0.00949287214160636,"LSS likelihood","original"
6.47,0.00947694587964138,"LSS likelihood","original"
6.48,0.00946109002889674,"LSS likelihood","original"
6.49,0.00944530414698882,"LSS likelihood","original"
6.5,0.00942958779509269,"LSS likelihood","original"
6.51,0.00941394053790715,"LSS likelihood","original"
6.52,0.00939836194362053,"LSS likelihood","original"
6.53,0.0093828515838768,"LSS likelihood","original"
6.54,0.0093674090337423,"LSS likelihood","original"
6.55,0.00935203387167237,"LSS likelihood","original"
6.56,0.00933672567947877,"LSS likelihood","original"
6.57,0.00932148404229729,"LSS likelihood","original"
6.58,0.00930630854855589,"LSS likelihood","original"
6.59,0.00929119878994282,"LSS likelihood","original"
6.6,0.00927615436137545,"LSS likelihood","original"
6.61,0.00926117486096953,"LSS likelihood","original"
